molecule_chembl_id,canonical_smiles,pIC50
CHEMBL1497243,CCOC(=O)c1cc(-c2ccc(/C=C3/C(=O)N(c4ccc(C(=O)O)cc4)N=C3C)o2)ccc1Cl,4.673254620434678
CHEMBL1408935,COc1cc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccccc3)C2=O)cc(OC)c1OC,4.187287133234631
CHEMBL1521427,CC1=NN(Cc2ccccc2)C(=O)C1C(c1ccccc1)C(C#N)C#N,4.256803918551299
CHEMBL1418928,CCOC(=O)c1c(-c2cccc(C)c2)csc1NC(=O)C1CC=CCC1C(=O)O,4.214385475053176
CHEMBL1411089,Cc1cc(C)c(S(=O)(=O)ON2C(=O)c3ccccc3C2=O)cc1C,4.117760151981177
CHEMBL1536196,CNCc1ccccc1Sc1ccc(O)c(O)c1.O=C(O)/C=C\C(=O)O,4.674074044228534
CHEMBL1434750,O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccc(Cl)cc2)SC1=S,4.605548319173784
CHEMBL1395453,CCOC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3ccco3)C2c2ccc([N+](=O)[O-])cc2)nc1C,4.419075024324381
CHEMBL1698646,Cc1ccc(S(=O)(=O)N2[C@@H](c3ccc(Cl)c(Cl)c3)C(C(=O)O)=C[C@H]2CC2CCCC2)cc1,4.362210170637771
CHEMBL1464715,CSC1=C(C#N)C(=O)NC(c2ccccc2O)S1,4.34524606674707
CHEMBL1454835,Cc1ccc(N2C(=O)NC(=O)/C(=C\c3cc(C)n(-c4ccc(C(=O)O)cc4)c3C)C2=O)cc1,4.0
CHEMBL1967862,O=C1/C(=N\S(=O)(=O)c2ccc([N+](=O)[O-])cc2)C(Cl)=C(O)c2ccccc21,4.114017188645027
CHEMBL3196320,O=C1CCC/C(=N/Nc2ccc(Cl)cc2)C1,4.030258023237145
CHEMBL1376311,N#Cc1c(O)nc(SCC(=O)N2c3ccccc3Sc3ccccc32)nc1-c1ccccc1,4.409492537991417
CHEMBL1425600,CCCOc1cccc(C2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2c2cc(C)on2)c1,4.486915639534856
CHEMBL1581845,CC1(C)CC(=O)C=C(NC2=CC3OC(c4ccccc4)OCC3OC2=O)C1,4.0
CHEMBL1346365,Cc1ccc(/C=C2\SC(NS(=O)(=O)c3cccs3)=NC2=O)cc1,4.145390361904205
CHEMBL1543152,O=C1NC(=O)C(=Cc2ccccc2Oc2ccc(F)cc2)C(=O)N1,4.425505731714672
CHEMBL1464721,O=C(O)c1cccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)c1,4.80771138743188
CHEMBL3145167,COc1ccc(-c2cc(C(F)(F)F)c3c(=O)n(-c4ccccc4)[nH]c3n2)cc1,4.354970935278858
CHEMBL1386235,CCCSc1nc(O)c(C(c2ccc(OC)c(O)c2)c2c(O)nc(SCCC)n(C)c2=O)c(=O)n1C,4.375821074251977
CHEMBL1324181,COc1cc(/C=C2\SC(NS(=O)(=O)c3ccccc3)=NC2=O)c([N+](=O)[O-])cc1OC,4.362710452321825
CHEMBL1369592,COC(=O)CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(OC)cc1,4.477686204843333
CHEMBL1698859,O=C1C(O)=CC(=C(c2ccccc2)c2ccccc2)c2ccccc21,4.0
CHEMBL1359070,CN(C)c1ccc(C=C2C(=O)NC(=S)NC2=O)cc1[N+](=O)[O-],4.892111974817201
CHEMBL1581916,COc1cc2c3c(c1)-c1c(sn(-c4cc(OC)ccc4OC)c1=S)C(C)(C)N3C(=O)C2=O,4.207958689287918
CHEMBL1536548,O=C1/C(=C/c2cccs2)SC(=S)N1NS(=O)(=O)c1ccccc1,4.241088107602026
CHEMBL1560629,Cc1cc(/C=C2\C(=O)NC(=O)N(c3ccccc3F)C2=O)c(C)n1-c1cc(C(=O)O)cc(C(=O)O)c1,4.196611175016386
CHEMBL1359054,O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2cccc(C(=O)O)c2)o1,4.5141366704026655
CHEMBL1398748,O=C(O)c1cccc2c1C(=O)c1ccc(-c3ccc(F)cc3OCc3ccccc3)cc1S2(=O)=O,4.296966695266314
CHEMBL1364221,O=C(O)c1ccc(Nc2cc(Cl)c3nonc3c2[N+](=O)[O-])cc1,4.921905849593589
CHEMBL1604527,Cc1ccc(C)c(S(=O)(=O)ON2C(=O)c3ccccc3C2=O)c1,4.0
CHEMBL1324111,Cc1c(Br)c(O)c(Br)c2sc(=O)oc12,4.205651396103917
CHEMBL1718737,Cn1c2ccccc2c2ccc3c(c21)C(=O)C=CC3=O,4.801893001126598
CHEMBL1575481,COc1ccc(/C=C2/SC(=S)N(CC(=O)O)C2=O)cc1OCc1ccc(Cl)cc1,4.0
CHEMBL1599312,NS(=O)(=O)c1ccc(-c2ccc(C=C3C(=O)NC(=O)NC3=O)o2)cc1,4.0
CHEMBL3392033,N#Cc1c(N)sc(=S)c2c1CCCCC2,4.0
CHEMBL1564699,O=C(O)CSc1cc(NS(=O)(=O)c2ccc(Cl)cc2)c2ccccc2c1O,5.145693958198919
CHEMBL1611182,O=[N+]([O-])c1c(Nc2cccc(O)c2)cc(Cl)c2nonc12,4.581036169296377
CHEMBL1386409,C=CCN1C(=O)/C(=C/c2cccs2)C(=O)NC1=S,4.358922686674625
CHEMBL1299634,CC(/C=C1\SC(=S)N(c2ccc(C(=O)O)cc2)C1=O)=C\c1ccccc1,4.4718549217468935
CHEMBL3189707,CCOc1cc(/C=N/NC2=NC(=O)C(CC(=O)O)S2)ccc1OCc1ccccc1Cl,4.28642546222793
CHEMBL1555752,CCN(CC)C(=O)c1ccc2c(c1)C1C(Cl)C(Sc3ccccc3[N+](=O)[O-])CC1C(C(=O)O)N2,4.228780098050466
CHEMBL3189815,COc1ccccc1NS(=O)(=O)c1ccc(N/N=C/c2ccccc2OCC(=O)O)c([N+](=O)[O-])c1,4.248336053739013
CHEMBL1699206,O=C(N/N=C/c1ccc(-c2ccc(S(=O)(=O)Nc3ncccn3)cc2)o1)c1cc2ccccc2cc1O,4.116622510251661
CHEMBL1970118,O=C(O)c1ccc(N=N/C(=N\Nc2ccc(C(=O)O)cc2)c2ccccc2)cc1,4.517269299920057
CHEMBL1438182,O=C(O)CCCNC(=O)/C=C/c1ccco1,4.0
CHEMBL1398964,O=C(O)c1cc(N2N=C(C(F)(F)F)/C(=C/C=C/c3ccco3)C2=O)ccc1Cl,4.6156465858624935
CHEMBL1425797,CCCCCOc1ccc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2c2cc(C)on2)cc1,4.500863005462617
CHEMBL1865058,CCCCCCCC1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=O,4.562249437179612
CHEMBL3190381,O=C1Nn2c(nc3c(c2=O)CCCC3)/C1=N/Nc1cccc(C(F)(F)F)c1,4.542420853004238
CHEMBL1718480,CCc1ccc([C@@H]2CC=C(C(=O)O)[C@H](c3ccc(C)cc3)N2S(=O)(=O)c2ccc(C)cc2)cc1,4.385313657717988
CHEMBL1458114,O=C1/C(=C/c2cccc(F)c2)SC(=S)N1NS(=O)(=O)c1ccccc1,4.514846650096348
CHEMBL1560577,O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccc(Cl)cc2Cl)SC1=S,4.54030602352203
CHEMBL1438240,CCOc1c(Cl)cc(CNc2ccc(N3CCCC3)cc2)cc1OC,4.030770520137357
CHEMBL1566197,Cc1ccc(S(=O)(=O)ON2C(=O)c3ccccc3C2=O)c(C)c1,4.0165992618194615
CHEMBL1543544,O=C1NC(=O)N(c2ccc(F)cc2)C(=O)/C1=C/c1ccc(N2CCOCC2)cc1,4.0
CHEMBL1566216,O=C(O)CN1C(=O)/C(=C\c2ccccc2OCc2ccc(Cl)cc2)SC1=S,4.363813104801276
CHEMBL1494499,CC(C)c1ccc(S(=O)(=O)c2nnn3c2nc(O)c2ccccc23)cc1,4.288192770958809
CHEMBL1487959,O=C(O)CN1C(=O)/C(=C\c2ccccc2OCc2ccc(Cl)cc2Cl)SC1=S,4.05744631966579
CHEMBL1865393,COc1ccccc1N(C(C)=O)C1=C(Cl)C(=O)c2ccccc2C1=O,5.036212172654444
CHEMBL1379740,COc1cccc2nc3cc(C)c(C)cc3nc12,4.206349282292827
CHEMBL1416184,O=[N+]([O-])c1c(NCCO)cc(Sc2nc3ccccc3s2)c2nonc12,4.120044414877251
CHEMBL3194086,O=C1C=C(Nc2ccccc2C(=O)O)c2ccccc2C1=O,4.0
CHEMBL187460,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,4.045468057373086
CHEMBL1504429,CC(=O)OCCCNc1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-],4.0
CHEMBL1448367,CCCOC(=O)c1c(-c2ccc(C)cc2C)csc1NC(=O)C1C2CCC(O2)C1C(=O)O,4.259479413946336
CHEMBL1409585,O=C1/C(=C/c2ccc(C(=O)O)cc2)CCC/C1=C\c1ccc(C(=O)O)cc1,4.0
CHEMBL1447211,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(-c2ccccc2C(=O)O)o1,4.565750547603525
CHEMBL1972915,Cc1nn(-c2ccccc2)c(Cl)c1/C=N/Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1[N+](=O)[O-],4.47977856411804
CHEMBL1594698,COC(=O)COc1ccc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)cc1,4.3183970012691315
CHEMBL1699845,O=C1C(Cl)=C(Oc2ccccc2)C(=O)c2ccccc21,5.334419008982047
CHEMBL1359270,CCc1ccc([C@@H]2CC=C(C(=O)O)[C@H](c3ccc(Cl)cc3)N2S(=O)(=O)c2ccc(C)cc2)cc1,4.394156460941911
CHEMBL1287980,CN(C)c1ccc(/C=c2\c3cc([N+](=O)[O-])ccc3n3c2cc(-c2ccccc2)[n+]3C)cc1.O=S(=O)([O-])C(F)(F)F,4.927382523454764
CHEMBL1369802,CC1=NOC(=O)/C1=C/c1ccc2c(c1)OCO2,4.937042165915489
CHEMBL3196672,NC(=O)/C(=N\OC(=O)c1ccco1)c1nc(-c2ccc(Br)cc2)cs1,4.38933983691012
CHEMBL3197091,Cc1cc(C)c(S(=O)(=O)/N=C2\C=C(Nc3ccc(C(=O)O)cc3)C(=O)c3ccccc32)c(C)c1,4.674484336636852
CHEMBL1379894,CC1(C)CC(=O)C2=C(C1)c1c(ccc3ccccc13)NC2c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,4.596364810209452
CHEMBL1604719,O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccc(F)cc2)SC1=S,4.50265561898242
CHEMBL3197651,Cc1cccc(N/N=C/c2ccc(O)c(O)c2O)c1,4.486249849918177
CHEMBL1336916,COc1ccccc1-c1cc(C(=O)Nc2sc3c(c2C#N)CCC(C)C3)c2ccccc2n1,4.009616741093766
CHEMBL1379924,CN(C)c1ccc(N=Nc2ccc(S(=O)(=O)[O-])cc2)c2ccccc12.[Na+],4.335358024443875
CHEMBL1364384,COc1ccc(OC)c(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)c1,4.743282254022513
CHEMBL1575788,C#CCOc1c(/C=C\c2nc(O)c([N+](=O)[O-])c(O)n2)cc(Br)cc1OC,4.128135297911805
CHEMBL381033,CC(/C=C1\SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O)=C\c1ccccc1,4.533132379645891
CHEMBL1324406,COc1cc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)cc(OC)c1OC,4.057148993445662
CHEMBL1482595,O=C(O)c1cc([N+](=O)[O-])c(NCCC2=CCCCC2)c([N+](=O)[O-])c1,4.1377493254020745
CHEMBL1354710,Cc1ccc(S(=O)(=O)N2[C@@H](c3cccc(Cl)c3)C(C(=O)O)=CC[C@H]2c2ccc(C(C)C)cc2)cc1,4.44057220024051
CHEMBL1346887,O=C(NC(=S)Nc1ccccc1C(=O)O)c1ccc(-c2ccc(Br)cc2)o1,4.374481771028362
CHEMBL1700257,Cc1ccccc1S(=O)(=O)N1[C@@H](c2ccc(Br)cc2)C(C(=O)O)=CC[C@H]1c1ccc(Cl)cc1,4.382999658879101
CHEMBL44664,Cc1ccc(C(=O)/C=C/C(=O)O)cc1,4.0
CHEMBL1521945,Cc1ccc2c(c1)C(=O)C(=O)N2CCCOc1ccccc1C,4.0
CHEMBL1543611,c1coc(-c2nc3nc4ccccc4n3nc2-c2ccco2)c1,4.0030507515046185
CHEMBL1497878,Cc1nc2nc(-c3cccs3)cn2nc1C,4.755475488429917
CHEMBL1700270,O=S(=O)(O)c1cc(Cl)cc(N=Nc2ccc(O)cc2O)c1O,4.2343314452409855
CHEMBL1887422,O=C1NC(=O)C(=Cc2ccccc2[N+](=O)[O-])C(=O)N1,4.563201489768196
CHEMBL1416451,Cc1cc(C)cc(NC(=S)N(Cc2ccc(Cl)cc2)Cc2ccc(C(=O)O)cc2)c1,4.035740369803151
CHEMBL3145089,COc1ccc(C(c2c(C)[nH]n(-c3ccccc3)c2=O)c2c(C)[nH]n(-c3ccccc3)c2=O)cc1OC,4.444663672004733
CHEMBL1537099,CC1=NN(c2ccc(C)cc2C)C(=O)C1C(c1ccccc1)C1C(=O)N(c2ccc(C)cc2C)N=C1C,4.31140222491883
CHEMBL1543897,C#CCOc1c(Br)cc(/C=C2/C(=O)ON=C2C)cc1OCC,4.071911540335029
CHEMBL1386851,COc1cc(C(=S)N2CCN(c3ccccc3Cl)CC2)cc(O)c1O,4.0
CHEMBL1594818,CCOc1cc(Br)cc(C(c2c(C(=O)O)[nH]c3ccccc23)c2c(C(=O)O)[nH]c3ccccc23)c1O,4.72792621249999
CHEMBL1606705,Cc1ccc(-c2nn(-c3ccccc3)cc2C=C2C(=O)CC(C)(C)CC2=O)cc1,4.348625056086957
CHEMBL1572924,Cc1cccc(NC2=C(NC(=O)c3ccccc3)C(=O)c3ccccc3C2=O)c1,4.233884716778586
CHEMBL1386872,Cc1ccc(C)c(S(=O)(=O)Nc2ccccc2C(=O)Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)c1,4.0
CHEMBL119878,[O-][S+](c1ccccc1O)[S+]([O-])c1ccccc1O,4.167746629802992
CHEMBL1409740,CCc1ccc(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)cc1,4.346208812612188
CHEMBL1409780,O=C(CCN1C(=O)/C(=C\C=C\c2ccccc2)SC1=S)Nc1ccccc1C(=O)O,4.192059278784501
CHEMBL1433919,O=C1NN(c2ccc(Cl)c(Cl)c2)C(=O)/C1=C/c1ccc(-c2ccccc2C(=O)O)o1,5.130181792020672
CHEMBL1399247,CCOc1ccc(N2C(=O)NC(=O)/C(=C\c3ccccc3[N+](=O)[O-])C2=O)cc1,4.5161275457773264
CHEMBL1340229,Cc1ccc2cc(C=C3C(=O)NC(=O)NC3=O)c(O)nc2c1,4.102647865655687
CHEMBL441433,O=C(O)c1cccc(N2C(=O)C=CC2=O)c1,4.114130139096093
CHEMBL1399331,O=C(O)c1cccc2c1NC(C(=O)O)C1CC(Sc3ccccc3[N+](=O)[O-])C(Cl)C21,4.410497203736236
CHEMBL1976042,Cc1ccc(NS(=O)(=O)c2ccc(N/N=C/c3ccccc3OCC(=O)O)c([N+](=O)[O-])c2)c(C)c1,4.357436562895612
CHEMBL1477708,COc1cc(/C=C2\C(=N)N3N=C(N4CCOCC4)SC3=NC2=O)ccc1OC(=O)c1ccccc1,4.0961506619033194
CHEMBL1359508,CSc1ccc(-c2sc(Nc3cccc4ccccc34)n[n+]2-c2ccccc2)cc1.[Cl-],4.351835221425999
CHEMBL1438567,Cc1ccc(CNc2ccc(O)cc2)cc1,4.034046110897937
CHEMBL1306943,O=C(O)c1cccc(N2C(=O)c3cc([N+](=O)[O-])cc4cc([N+](=O)[O-])cc(c34)C2=O)c1,4.573976984310124
CHEMBL1561832,COc1ccc(/C=C2\C(=O)NC(=O)N(c3ccccc3)C2=O)cc1CN1C(=O)c2ccccc2C1=O,4.131061821667089
CHEMBL1605235,O=[N+]([O-])c1cc([N+](=O)[O-])c2oc(-c3ccccc3)c(Br)c2c1O,4.35822852934604
CHEMBL1340284,O=C(O)/C=C/C(=O)c1c(-c2ccccc2)[nH]c2ccccc12,4.0
CHEMBL3194553,O=C(O)/C(CC(=O)c1ccc(Cl)cc1)=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],4.90204892900585
CHEMBL1566530,O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccccc2Cl)SC1=S,4.615109203469446
CHEMBL3145018,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccccc1[N+](=O)[O-])C(C#N)C#N,4.063435994864734
CHEMBL1701202,Cc1ccc([C@H]2C(C(=O)O)=CC[C@@H](c3ccc(Cl)c(Cl)c3)N2S(=O)(=O)c2ccc(C)cc2)cc1,4.411280220399943
CHEMBL1340338,Cc1ccc(Cl)c2c(C3=NC(=S)NC3=O)c(O)[nH]c12,4.211266141172293
CHEMBL1543994,COc1cc(C(c2c(C(=O)O)[nH]c3ccccc23)c2c(C(=O)O)[nH]c3ccccc23)ccc1OCc1ccccc1,4.795066477645856
CHEMBL1404302,CCOc1cc(/C=C2\C(=O)NC(=O)N(C)C2=O)cc([N+](=O)[O-])c1O,4.702020755840637
CHEMBL1347163,CCc1sc(/C=C(/C#N)C(N)=S)cc1[N+](=O)[O-],4.4701848033553695
CHEMBL1347107,COC(=O)c1ccc(-c2ccc(C(c3c(C)n[nH]c3O)c3c(C)n[nH]c3O)o2)cc1,4.0
CHEMBL3145049,Cc1[nH]n(-c2ncc(-c3ccc(Cl)cc3)s2)c(=O)c1C(c1ccc(Cl)cc1)C(C#N)C#N,4.638839004804974
CHEMBL1455522,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(OC(=O)c2cccs2)cc1,4.807153884811158
CHEMBL1458709,O=C(NNc1cc(Br)c(O)c(Br)c1)c1ccccc1,4.199557878663743
CHEMBL1437854,Nc1c(C(=O)O)sc2nc(-c3ccccc3)cc(-c3ccc(Cl)cc3)c12,4.150273555803672
CHEMBL1359614,CC(C(=O)Nc1ccc(O)cc1C(=O)O)N1C(=O)/C(=C\c2cccs2)SC1=S,4.320118057887138
CHEMBL3196837,Oc1ccc(/C=N/Nc2ccc(Cl)nn2)c(O)c1O,4.785156151952302
CHEMBL1867311,CCOc1cc(/C=N/Nc2ccc(S(=O)(=O)Nc3ccccc3C(=O)O)cc2[N+](=O)[O-])cc(Cl)c1O,4.517412230473233
CHEMBL1594915,COc1ccccc1N(O)C1CC(=O)N(c2ccc(Br)cc2)C1=O,4.4590451910738675
CHEMBL3196993,O=C(Cc1csc(N2CCOCC2)n1)N/N=C/c1ccc(O)c(O)c1O,4.0
CHEMBL1700996,Cl.O=C1C(Br)=C(N2CCN(CCOCCO)CC2)C(=O)c2c(O)ccc(O)c21,5.291579099865287
CHEMBL1337176,COc1cccc(/C=C2\SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)c1OC,4.3035562368610005
CHEMBL1887884,O=C1NC(=S)NC(=O)C1=Cc1c(Cl)cccc1Cl,4.5699249444480605
CHEMBL1556267,Cc1cc[n+](-c2[n-]c(=O)sc2C=NNC(=O)c2ccncc2)cc1,4.0764969330578955
CHEMBL1979957,COCC/N=c1\scc(-c2cccs2)n1/N=C/c1ccc(O)c(O)c1O,4.0
CHEMBL1396610,O=C(CN1C(=O)/C(=C2/SC(=S)N(CCS(=O)(=O)O)C2=O)c2ccccc21)Nc1cccc(Br)c1,4.210771942732665
CHEMBL1426440,COC(=O)[C@@H]1[C@@H](C#N)C2(c3ccccc3-c3ccccc32)N(c2ccc(Cl)cc2)N1C#N,4.0343750328907575
CHEMBL1720855,CC1(C)CC[C@]2(C(=O)n3ccnc3)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,4.4180503416266825
CHEMBL1380356,O=C(O)COc1ccccc1/C=C1\C(=O)NC(=O)N(CCC2=CCCCC2)C1=O,4.0
CHEMBL1410091,Cc1oc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2c1C(=O)c1ccc(Cl)cc1,4.20844969497267
CHEMBL1410249,O=c1nc2n(c(O)c1C(c1ccc(O)cc1)c1c(O)nc3n(c1=O)CCS3)CCS2,4.313900228004084
CHEMBL1582895,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCn3nc(C(F)(F)F)c(Br)c3C3CC3)C2SC1,4.261377972082057
CHEMBL1489865,CCCOc1ccc(C(=O)C2=C(O)C(=O)N(c3ccccn3)C2c2ccc(OC)cc2)cc1C,4.128777443240293
CHEMBL1380403,COc1ccccc1N(O)C1CC(=O)N(c2ccc(F)cc2)C1=O,4.207888590912831
CHEMBL1494912,COc1cccc(/C=C2/C(=O)NN(c3ccccc3)C2=O)c1,4.339608901597533
CHEMBL175434,NS(=O)(=O)c1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1,4.4089353929735005
CHEMBL1489812,O=C1NC(=O)C(=Cc2csc3ccccc23)C(=O)N1,4.570086302236246
CHEMBL1426592,O=C1NN(c2cccc(Br)c2)C(=O)/C1=C\c1ccccc1,4.454074670644157
CHEMBL3145001,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc(C(=O)O)cc1)c1c(C)[nH]n(-c2ccccc2)c1=O,4.678815972697686
CHEMBL1337235,CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc(N3CCOCC3)cc2)n1,4.0
CHEMBL1605668,COc1ccc(C(=O)/C=C/c2ccc(-c3ccccc3)cc2)cc1CSCC(=O)O,4.423198104171087
CHEMBL1517374,Cc1ccc(O)c(NC2=C(Cl)C(=O)N(Cc3ccccc3)C2=O)c1,4.0
CHEMBL1325819,C=CCOc1cccc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2c2nccs2)c1,5.248720896016658
CHEMBL3144970,Cc1[nH]n(-c2ncc(-c3ccccc3)s2)c(=O)c1C(c1ccc(Cl)cc1)C(C#N)C#N,4.495937117321308
CHEMBL1347373,O=C(O)CCn1cc(C=C2C(=O)NC(=S)NC2=O)c(-c2cccc(Br)c2)n1,5.218963061378868
CHEMBL1307207,NC(=O)C1CCN(C2=C(Cl)C(=O)c3ccccc3C2=O)CC1,4.584359020103846
CHEMBL394197,Cc1n[nH]c(O)c1C(c1ccc(-c2ccc(Cl)c(C(=O)O)c2)o1)c1c(C)n[nH]c1O,4.0
CHEMBL1603886,O=C1C(Cl)=C(N2CCCCC2)C(=O)N1c1ccccc1,4.174833627743451
CHEMBL1891071,CC(=O)N1CCc2c(sc(NC(=O)c3ccc([N+](=O)[O-])o3)c2C(N)=O)C1,4.04895405186418
CHEMBL1495157,CCOC(=O)C1(C)C(N=Nc2cccc(Cl)c2)=C(O)C(=O)N1c1ccccc1,4.735654492949908
CHEMBL1340633,COc1cc(-c2ccc(Nc3ccccc3C(=O)O)c(OC)c2)ccc1Nc1ccccc1C(=O)O,4.7256112044496215
CHEMBL1522210,O=C(O)c1[nH]c2ccccc2c1C(c1cc(Br)ccc1O)c1c(C(=O)O)[nH]c2ccccc12,4.796423225022028
CHEMBL1721095,O=C1C=C(c2c(O)ccc3ccccc23)c2ccccc2C1=O,5.228412519118745
CHEMBL1534470,O=Cc1cc(N=Nc2cccc(C(=O)O)c2)ccc1O,4.001958735636571
CHEMBL3145155,COc1cccc(C(c2c(C)[nH]n(-c3ccccc3)c2=O)c2c(C)[nH]n(-c3ccccc3)c2=O)c1O,4.410832609453952
CHEMBL1319867,O=[N+]([O-])c1c(Nc2ccccc2O)cc(Cl)c2nonc12,5.013228265733755
CHEMBL1566786,COc1cc(/C=C2\C(=O)N(c3ccccc3)N=C2C)ccc1Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],4.236572006437063
CHEMBL1455803,O=[N+]([O-])c1c(O)nc(O)nc1/C=C/c1ccc(Cl)cc1Cl,4.308741641866889
CHEMBL1544403,COC(=O)c1c(Cl)c2n3ccccc3c(C)c(-c3ccccc3)c-2c1C(=O)OC,4.127902025725773
CHEMBL1410562,Cc1nn(Cc2ccccc2)c2c1C(c1cccc(Cl)c1)C(C#N)=C(N)O2,4.0
CHEMBL1212972,CC1OC(CC(=O)O)CC2=C1C(=O)c1c(O)cccc1C2=O,5.297569463554475
CHEMBL1576509,COc1ccccc1/C=C1/C(=O)N(c2ccccc2)N=C1C,4.04474531717982
CHEMBL1495219,Cn1nc([N+](=O)[O-])c(C(C#N)c2nc3ccccc3n2C)c(Cl)c1=O,4.7775436633207535
CHEMBL1455757,O=C(NN=Cc1cc(Br)c(O)c(Br)c1)c1ccccc1NS(=O)(=O)c1cccs1,4.558147824226708
CHEMBL3194876,Oc1ccc(/C=N/NC(=S)Nc2cccnc2)c(O)c1O,4.6118987984294835
CHEMBL1370708,COc1cc(/C=C2/SC(NS(=O)(=O)c3ccccc3)=NC2=O)c([N+](=O)[O-])cc1OC,4.339229356472303
CHEMBL3195177,CC/N=c1\scc(C)n1/N=C/c1ccc(O)c(O)c1O,4.670602120638957
CHEMBL1890959,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3NS(=O)(=O)c3ccc(F)c(F)c3)cc2)c1C,4.479385478121764
CHEMBL1890961,O=C1C=C(N2CC2)c2ccccc2C1=O,4.5268050907950625
CHEMBL1890165,Cc1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccc(C)cc3)C(=O)c3ccccc32)cc1,4.513711239039433
CHEMBL1583026,O=C1NC(=O)C(=Cc2c[nH]nc2-c2ccccc2)C(=O)N1,4.276052023568356
CHEMBL1984240,COCC/N=c1\scc(-c2ccco2)n1/N=C/c1ccc(O)c(O)c1O,4.0
CHEMBL1534498,CCOc1cc([N+](=O)[O-])cc(/C=C2/NC(=O)N(Cc3ccccc3F)C2=O)c1O,4.230992129056226
CHEMBL1443679,COC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(C(C)C)cc1,4.187287133234631
CHEMBL1517470,Nc1c(S(=O)(=O)[O-])cc(NC(=O)c2ccccc2)c2c1C(=O)c1ccccc1C2=O.[Na+],4.4641997091751024
CHEMBL1365018,CN(C)c1ccc(C=C2C(=O)NC(=O)NC2=O)cc1[N+](=O)[O-],4.788612447063141
CHEMBL1387563,Cc1ccc(-c2ccc(/C=C3\C(=O)ON=C3c3ccccc3)o2)c([N+](=O)[O-])c1,4.954677021213342
CHEMBL3196491,Cc1ccc(C)c(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)c1,4.00943917000598
CHEMBL1370899,Cc1ccc(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)cc1Cl,4.459420283495546
CHEMBL1476089,O=C1C(Cl)=CC(=Nc2ccc([O-])cc2)C=C1Cl.[Na+],5.153662887870195
CHEMBL1387631,C#CCOc1ccc(/C=C2/C(=O)ON=C2C)cc1Cl,4.012870232340103
CHEMBL3197063,O=C(O)c1ccc(N/N=C/c2cn(Cc3ccccc3F)c3ccccc23)cc1,4.193277496923819
CHEMBL1459167,Cc1nn(-c2ccccc2)c2c1C(c1cccs1)C(C#N)=C(N)O2,4.0
CHEMBL1721986,CC(C)c1ccc(S(=O)(=O)/N=C2/C=C(Sc3nc[nH]n3)C(=O)c3ccccc32)cc1,5.161780778092374
CHEMBL1537807,CCOc1ccc(/C=C/c2nc(O)nc(O)c2[N+](=O)[O-])cc1,4.338281942305341
